日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
20180713,67000,67000340,中樓里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,23.0034966,120.2159306
20180801,67000,67000340,中樓里,住宅,50,1,3,6,9,0,1,1,2,1,11,4,23.0034966,120.2159306
20180813,67000,67000340,中樓里,住宅,50,3,2,13,15,1,2,3,6,2,20,5,23.0034966,120.2159306
20180829,67000,67000340,中樓里,住宅,24,0,0,3,3,0,0,0,0,0,0,0,23.0034966,120.2159306
20180911,67000,67000340,中樓里,住宅,50,5,12,29,41,0,10,10,20,4,24,6,23.0034966,120.2159306
20180918,67000,67000340,中樓里,住宅,75,1,6,6,12,1,0,1,1,1,8,3,23.0034966,120.2159306
20181002,67000,67000340,中樓里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0034966,120.2159306
20181009,67000,67000340,中樓里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,23.0034966,120.2159306
20181026,67000,67000340,中樓里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.0034966,120.2159306
20181031,67000,67000340,中樓里,住宅,75,0,5,10,15,0,0,0,0,0,0,0,120.2159306,23.0034966
20181130,67000,67000340,中樓里,住宅,75,1,2,6,8,0,1,1,1,1,13,4,120.2159306,23.0034966
20181220,67000,67000340,中樓里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2159306,23.0034966
20180313,67000,67000170,中樞里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,23.2403294,120.1271727
20180516,67000,67000170,中樞里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,23.2403294,120.1271727
20180803,67000,67000170,中樞里,住宅,50,2,0,65,65,0,2,2,4,1,3,2,23.2403294,120.1271727
20181106,67000,67000170,中樞里,住宅,50,1,0,9,9,0,1,1,2,1,11,4,120.1271727,23.2403294
20180201,67000,67000310,中興里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,23.0061926,120.2382911
20180222,67000,67000310,中興里,住宅,50,1,7,6,13,0,1,1,2,1,8,3,23.0061926,120.2382911
20180302,67000,67000310,中興里,住宅,75,0,2,6,8,0,0,0,0,0,0,0,23.0061926,120.2382911
20180308,67000,67000310,中興里,住宅,51,0,0,4,4,0,0,0,0,0,0,0,23.0061926,120.2382911
20180329,67000,67000310,中興里,住宅,51,0,4,2,6,0,0,0,0,0,0,0,23.0061926,120.2382911
20180503,67000,67000310,中興里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2382911,23.0061926
20180517,67000,67000310,中興里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,23.0061926,120.2382911
20180524,67000,67000310,中興里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,23.0061926,120.2382911
20180601,67000,67000310,中興里,住宅,51,1,1,11,12,0,2,2,4,1,17,5,23.0061926,120.2382911
20180608,67000,67000310,中興里,住宅,50,1,3,20,23,0,1,1,2,1,4,2,23.0061926,120.2382911
20180615,67000,67000310,中興里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,23.0061926,120.2382911
20180705,67000,67000310,中興里,住宅,50,1,1,15,16,0,1,1,2,1,6,3,23.0061926,120.2382911
20180720,67000,67000310,中興里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,23.0061926,120.2382911
20180806,67000,67000070,中興里,住宅,60,0,1,4,5,0,0,0,0,0,0,0,23.1796679,120.2462245
20180817,67000,67000310,中興里,住宅,60,1,0,12,12,0,1,1,2,1,8,3,23.0061926,120.2382911
20180830,67000,67000310,中興里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0061926,120.2382911
20180904,67000,67000070,中興里,住宅,57,3,0,21,21,0,4,4,7,2,19,5,23.1796679,120.2462245
20180920,67000,67000310,中興里,住宅,50,2,0,13,13,0,2,2,4,1,15,5,23.0061926,120.2382911
20181018,67000,67000310,中興里,住宅,50,1,8,3,11,0,1,1,2,1,9,3,23.0061926,120.2382911
20181025,67000,67000310,中興里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,23.0061926,120.2382911
20181108,67000,67000310,中興里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,120.2382911,23.0061926
20181116,67000,67000310,中興里,住宅,50,1,3,4,7,0,1,1,2,1,14,4,120.2382911,23.0061926
20181127,67000,67000310,中興里,住宅,50,1,14,3,17,1,0,1,2,1,6,3,120.2382911,23.0061926
20181207,67000,67000310,中興里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2382911,23.0061926
20181222,67000,67000310,中興里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2382911,23.0061926
20180124,67000,67000010,中營里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.3087022,120.330578
20180612,67000,67000010,中營里,住宅,51,0,1,0,1,0,0,0,0,0,0,0,23.3087022,120.330578
20180801,67000,67000010,中營里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.3087022,120.330578
20180102,67000,67000310,五王里,住宅,75,0,5,10,15,0,0,0,0,0,0,0,23.0116465,120.2346848
20180117,67000,67000310,五王里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0116465,120.2346848
20180118,67000,67000310,五王里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,23.0116465,120.2346848
20180124,67000,67000310,五王里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,23.0116465,120.2346848
20180214,67000,67000310,五王里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0116465,120.2346848
20180222,67000,67000310,五王里,住宅,50,0,5,2,7,0,0,0,0,0,0,0,23.0116465,120.2346848
20180301,67000,67000310,五王里,住宅,51,0,10,4,14,0,0,0,0,0,0,0,23.0116465,120.2346848
20180307,67000,67000310,五王里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,23.0116465,120.2346848
20180315,67000,67000310,五王里,住宅,51,1,5,14,19,0,1,1,2,1,5,2,23.0116465,120.2346848
20180329,67000,67000310,五王里,住宅,51,0,1,12,13,0,0,0,0,0,0,0,23.0116465,120.2346848
20180419,67000,67000310,五王里,住宅,50,1,3,4,7,1,0,1,2,1,14,4,23.0116465,120.2346848
20180426,67000,67000310,五王里,住宅,51,0,0,5,5,0,0,0,0,0,0,0,23.0116465,120.2346848
20180503,67000,67000310,五王里,住宅,50,0,9,2,11,0,0,0,0,0,0,0,120.2346848,23.0116465
20180510,67000,67000310,五王里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,23.0116465,120.2346848
20180517,67000,67000310,五王里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,23.0116465,120.2346848
20180601,67000,67000310,五王里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,23.0116465,120.2346848
20180614,67000,67000310,五王里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.0116465,120.2346848
20180622,67000,67000310,五王里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,23.0116465,120.2346848
20180705,67000,67000310,五王里,住宅,50,2,2,16,18,0,2,2,4,1,11,4,23.0116465,120.2346848
20180807,67000,67000310,五王里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.0116465,120.2346848
20180913,67000,67000310,五王里,住宅,50,2,4,7,11,0,2,2,4,1,18,5,23.0116465,120.2346848
20181011,67000,67000310,五王里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,23.0116465,120.2346848
20181017,67000,67000310,五王里,住宅,25,0,6,1,7,0,0,0,0,0,0,0,23.0116465,120.2346848
20181023,67000,67000310,五王里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,23.0116465,120.2346848
20181102,67000,67000310,五王里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2346848,23.0116465
20181115,67000,67000310,五王里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,120.2346848,23.0116465
20181127,67000,67000310,五王里,住宅,50,2,12,3,15,2,0,2,4,1,13,4,120.2346848,23.0116465
20181210,67000,67000310,五王里,住宅,50,0,7,3,10,0,0,0,0,0,0,0,120.1086835,28.94017657
20181211,67000,67000310,五王里,住宅,50,0,12,4,16,0,0,0,0,0,0,0,120.1086835,28.94017657
20181211,67000,67000310,五王里,住宅,50,1,9,6,15,1,0,1,2,1,7,3,120.1086835,28.94017657
20181227,67000,67000310,五王里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2346848,23.0116465
20180221,67000,67000290,五甲里,學校,1,0,0,0,0,0,0,0,0,0,0,0,22.9465711,120.330578
20180815,67000,67000290,五甲里,住宅,55,2,0,6,6,0,2,2,4,1,33,8,22.9465711,120.330578
20180117,67000,67000370,五妃里,住宅,50,0,10,2,12,0,0,0,0,0,0,0,22.984132,120.2058311
20180201,67000,67000370,五妃里,住宅,50,0,1,18,19,0,0,0,0,0,0,0,22.984132,120.2058311
20180308,67000,67000370,五妃里,住宅,50,0,18,3,21,0,0,0,0,0,0,0,22.984132,120.2058311
20180329,67000,67000370,五妃里,住宅,53,0,1,4,5,0,0,0,0,0,0,0,22.984132,120.2058311
20180423,67000,67000370,五妃里,住宅,50,0,30,10,40,0,0,0,0,0,0,0,22.984132,120.2058311
20180504,67000,67000370,五妃里,空屋,50,0,0,2,2,0,0,0,0,0,0,0,120.2058311,22.984132
20180522,67000,67000370,五妃里,住宅,50,0,43,4,47,0,0,0,0,0,0,0,22.984132,120.2058311
20180615,67000,67000370,五妃里,地區,50,0,29,16,45,0,0,0,0,0,0,0,22.984132,120.2058311
20181019,67000,67000370,五妃里,住宅,25,0,1,5,6,0,0,0,0,0,0,0,22.984132,120.2058311
20181105,67000,67000370,五妃里,住宅,50,0,33,6,39,0,0,0,0,0,0,0,120.2058311,22.984132
20181115,67000,67000370,五妃里,住宅,50,2,12,10,22,1,1,2,4,1,9,3,120.2058311,22.984132
20181122,67000,67000370,五妃里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2058311,22.984132
20181205,67000,67000370,五妃里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2058311,22.984132
20181215,67000,67000370,五妃里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,114.1487889,22.28544483
20181221,67000,67000370,五妃里,住宅,50,0,12,2,14,0,0,0,0,0,0,0,120.2058311,22.984132
20180308,67000,67000340,五福里,住宅,50,0,13,8,21,0,0,0,0,0,0,0,23.0004351,120.2033061
20180313,67000,67000340,五福里,住宅,50,0,17,7,24,0,0,0,0,0,0,0,23.0004351,120.2033061
20180330,67000,67000340,五福里,住宅,75,0,10,16,26,0,0,0,0,0,0,0,23.0004351,120.2033061
20180430,67000,67000340,五福里,住宅,50,0,8,8,16,0,0,0,0,0,0,0,120.2033061,23.0004351
20180518,67000,67000340,五福里,住宅,50,1,13,5,18,0,2,2,4,1,11,4,23.0004351,120.2033061
20180608,67000,67000340,五福里,住宅,50,2,2,20,22,0,2,2,4,1,9,3,23.0004351,120.2033061
20180817,67000,67000340,五福里,住宅,50,3,2,22,24,0,4,4,8,2,17,5,23.0004351,120.2033061
20180904,67000,67000340,五福里,住宅,50,0,9,10,19,0,0,0,0,0,0,0,23.0004351,120.2033061
20181003,67000,67000340,五福里,住宅,51,0,8,12,20,0,0,0,0,0,0,0,23.0004351,120.2033061
20181112,67000,67000340,五福里,住宅,50,0,12,7,19,0,0,0,0,0,0,0,120.2033061,23.0004351
20181213,67000,67000340,五福里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,117.2616014,39.08534284
20181226,67000,67000340,五福里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,120.2033061,23.0004351
20180911,67000,67000190,什乃里,住宅,50,3,0,26,26,0,3,3,6,2,12,4,23.144704,120.2815587
20181015,67000,67000190,什乃里,住宅,51,0,0,4,4,0,0,0,0,0,0,0,23.144704,120.2815587
20180314,67000,67000170,仁里里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.2449178,120.1372782
20180522,67000,67000170,仁里里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.2449178,120.1372782
20180805,67000,67000170,仁里里,住宅,50,0,0,49,49,0,0,0,0,0,0,0,23.2449178,120.1372782
20181114,67000,67000170,仁里里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1372782,23.2449178
20181114,67000,67000170,仁里里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1372782,23.2449178
20181114,67000,67000170,仁里里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1372782,23.2449178
20181217,67000,67000080,仁里里,住宅,50,0,0,31,31,0,0,0,0,0,0,0,120.2541575,23.2242901
20180122,67000,67000320,仁和里,住宅,50,1,4,9,13,0,1,1,2,1,8,3,22.9701464,120.2357667
20180201,67000,67000320,仁和里,住宅,50,1,5,9,14,0,1,1,2,1,7,3,22.9591394,120.224226
20180201,67000,67000320,仁和里,住宅,50,1,5,9,14,0,1,1,2,1,7,3,22.9591394,120.224226
20180201,67000,67000270,仁和里,住宅,50,0,4,15,19,0,0,0,0,0,0,0,22.9591394,120.224226
20180222,67000,67000320,仁和里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,22.9701464,120.2357667
20180308,67000,67000320,仁和里,住宅,50,0,11,8,19,0,0,0,0,0,0,0,22.9591394,120.224226
20180305,67000,67000160,仁和里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.2272339,120.1574869
20180329,67000,67000320,仁和里,住宅,50,0,4,17,21,0,0,0,0,0,0,0,22.9701464,120.2357667
20180419,67000,67000320,仁和里,住宅,50,0,9,3,12,0,0,0,0,0,0,0,22.9591394,120.224226
20180426,67000,67000320,仁和里,住宅,76,0,2,4,6,0,0,0,0,0,0,0,22.9591394,120.224226
20180613,67000,67000160,仁和里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.2272339,120.1574869
20180830,67000,67000320,仁和里,住宅,36,1,1,12,13,0,1,1,3,1,8,3,22.9701464,120.2357667
20180905,67000,67000320,仁和里,住宅,50,3,1,27,28,0,5,5,10,3,18,5,22.9701464,120.2357667
20180913,67000,67000320,仁和里,住宅,56,2,7,27,34,4,5,9,16,3,26,6,22.9701464,120.2357667
20180919,67000,67000320,仁和里,住宅,51,4,4,21,25,0,4,4,8,2,16,5,22.9701464,120.2357667
20181003,67000,67000320,仁和里,住宅,50,3,1,11,12,0,3,3,6,2,25,6,22.9701464,120.2357667
20181011,67000,67000320,仁和里,住宅,51,2,2,9,11,2,0,2,4,1,18,5,22.9591394,120.224226
20181007,67000,67000270,仁和里,住宅,56,0,0,5,5,0,0,0,0,0,0,0,22.9591394,120.224226
20181011,67000,67000270,仁和里,住宅,50,2,1,14,15,0,2,2,4,1,13,4,22.9591394,120.224226
20181113,67000,67000320,仁和里,住宅,67,4,24,11,35,1,4,5,7,2,14,4,120.2357667,22.9701464
20181114,67000,67000320,仁和里,住宅,135,4,21,17,38,5,0,5,4,1,13,4,120.2357667,22.9701464
20181114,67000,67000320,仁和里,住宅,122,2,72,9,81,4,0,4,3,1,5,2,120.2357667,22.9701464
20181119,67000,67000320,仁和里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.2357667,22.9701464
20181128,67000,67000270,仁和里,住宅,75,1,3,7,10,0,1,1,1,1,10,4,120.224226,22.9591394
20181217,67000,67000320,仁和里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2357667,22.9701464
20181217,67000,67000160,仁和里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1574869,23.2272339
20180515,67000,67000130,仁得里,住宅,60,0,0,3,3,0,0,0,0,0,0,0,23.2240163,120.1791357
20180104,67000,67000340,仁愛里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,23.0025898,120.2202587
20180116,67000,67000340,仁愛里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,23.0025898,120.2202587
20180118,67000,67000270,仁愛里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,22.9534423,120.2209801
20180125,67000,67000270,仁愛里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,22.9534423,120.2209801
20180201,67000,67000270,仁愛里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,22.9534423,120.2209801
20180222,67000,67000340,仁愛里,住宅,50,1,19,8,27,0,3,3,6,2,11,4,23.0025898,120.2202587
20180309,67000,67000340,仁愛里,住宅,50,0,12,12,24,0,0,0,0,0,0,0,23.0025898,120.2202587
20180308,67000,67000270,仁愛里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,22.9534423,120.2209801
20180315,67000,67000270,仁愛里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,22.9534423,120.2209801
20180403,67000,67000340,仁愛里,住宅,50,0,13,15,28,0,0,0,0,0,0,0,23.0025898,120.2202587
20180419,67000,67000340,仁愛里,住宅,75,0,20,12,32,0,0,0,0,0,0,0,23.0025898,120.2202587
20180503,67000,67000340,仁愛里,住宅,50,2,7,8,15,2,0,2,4,1,13,4,120.2202587,23.0025898
20180504,67000,67000270,仁愛里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2209801,22.9534423
20180510,67000,67000270,仁愛里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,22.9534423,120.2209801
20180531,67000,67000270,仁愛里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9534423,120.2209801
20180606,67000,67000340,仁愛里,住宅,50,0,13,5,18,0,0,0,0,0,0,0,23.0025898,120.2202587
20180607,67000,67000270,仁愛里,住宅,75,2,0,10,10,0,2,2,3,1,20,5,22.9534423,120.2209801
20180614,67000,67000270,仁愛里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,22.9534423,120.2209801
20180621,67000,67000270,仁愛里,住宅,50,3,0,12,12,0,7,7,14,3,58,9,22.9534423,120.2209801
20180705,67000,67000340,仁愛里,住宅,25,0,5,4,9,0,0,0,0,0,0,0,23.0025898,120.2202587
20180803,67000,67000340,仁愛里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,23.0025898,120.2202587
20180731,67000,67000270,仁愛里,住宅,50,1,1,12,13,0,1,1,2,1,8,3,22.9534423,120.2209801
20180807,67000,67000340,仁愛里,住宅,50,2,4,24,28,1,1,2,4,1,7,3,23.0025898,120.2202587
20180809,67000,67000270,仁愛里,住宅,75,4,2,9,11,1,4,5,7,2,45,9,22.9534423,120.2209801
20180816,67000,67000270,仁愛里,住宅,75,5,0,16,16,0,6,6,8,2,38,8,22.9534423,120.2209801
20180822,67000,67000340,仁愛里,住宅,50,0,8,1,9,0,0,0,0,0,0,0,23.0025898,120.2202587
20180904,67000,67000340,仁愛里,住宅,50,4,8,14,22,2,3,5,10,3,23,6,23.0025898,120.2202587
20180910,67000,67000340,仁愛里,住宅,51,0,8,11,19,0,0,0,0,0,0,0,23.0025898,120.2202587
20180913,67000,67000340,仁愛里,住宅,50,1,3,14,17,0,2,2,4,1,12,4,23.0025898,120.2202587
20180914,67000,67000340,仁愛里,住宅,50,4,9,6,15,0,4,4,8,2,27,6,23.0025898,120.2202587
20181012,67000,67000340,仁愛里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,23.0025898,120.2202587
20181025,67000,67000270,仁愛里,住宅,60,0,0,6,6,0,0,0,0,0,0,0,22.9534423,120.2209801
20181029,67000,67000340,仁愛里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,120.2202587,23.0025898
20181123,67000,67000270,仁愛里,住宅,75,3,0,18,18,0,3,3,4,1,17,5,120.2209801,22.9534423
20181128,67000,67000270,仁愛里,住宅,75,2,4,14,18,1,1,2,3,1,11,4,120.2209801,22.9534423
20181206,67000,67000340,仁愛里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,120.2202587,23.0025898
20181221,67000,67000340,仁愛里,住宅,75,0,5,8,13,0,0,0,0,0,0,0,120.2202587,23.0025898
20181227,67000,67000340,仁愛里,住宅,50,0,16,7,23,0,0,0,0,0,0,0,120.2202587,23.0025898
20180103,67000,67000270,仁義里,住宅,51,3,2,16,18,1,4,5,10,3,28,7,22.9695788,120.2656955
20180117,67000,67000270,仁義里,住宅,52,0,4,4,8,0,0,0,0,0,0,0,22.9695788,120.2656955
20180124,67000,67000270,仁義里,住宅,50,1,3,8,11,0,2,2,4,1,18,5,22.9695788,120.2656955
20180125,67000,67000270,仁義里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,22.9695788,120.2656955
20180214,67000,67000270,仁義里,市場,50,1,12,14,26,0,1,1,2,1,4,2,22.9695788,120.2656955
20180308,67000,67000270,仁義里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,22.9695788,120.2656955
20180321,67000,67000270,仁義里,地區,50,0,0,2,2,0,0,0,0,0,0,0,22.9695788,120.2656955
20180329,67000,67000270,仁義里,住宅,50,3,3,5,8,0,5,5,10,3,63,9,22.9695788,120.2656955
20180403,67000,67000270,仁義里,住宅,50,2,3,13,16,0,3,3,6,2,19,5,22.9695788,120.2656955
20180419,67000,67000270,仁義里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,22.9695788,120.2656955
20180421,67000,67000270,仁義里,地區,100,4,1,36,37,0,8,8,8,2,22,6,22.9695788,120.2656955
20180426,67000,67000270,仁義里,住宅,50,2,10,8,18,1,1,2,4,1,11,4,22.9695788,120.2656955
20180517,67000,67000270,仁義里,住宅,50,7,0,23,23,0,11,11,22,4,48,9,22.9695788,120.2656955
20180521,67000,67000270,仁義里,住宅,50,5,1,34,35,0,11,11,22,4,31,7,22.9695788,120.2656955
20180523,67000,67000270,仁義里,住宅,50,1,2,22,24,0,2,2,4,1,8,3,22.9695788,120.2656955
20180531,67000,67000270,仁義里,住宅,50,2,1,14,15,0,3,3,6,2,20,5,22.9695788,120.2656955
20180719,67000,67000270,仁義里,住宅,50,0,2,0,2,0,0,0,0,0,0,0,22.9695788,120.2656955
20180827,67000,67000270,仁義里,住宅,55,0,0,7,7,0,0,0,0,0,0,0,22.9695788,120.2656955
20181011,67000,67000270,仁義里,住宅,50,3,3,15,18,0,4,4,8,2,22,6,22.9695788,120.2656955
20181017,67000,67000270,仁義里,住宅,50,5,6,20,26,0,9,9,18,3,35,8,22.9695788,120.2656955
20181021,67000,67000270,仁義里,住宅,50,1,15,6,21,6,1,7,14,3,33,8,22.9695788,120.2656955
20181025,67000,67000270,仁義里,住宅,75,4,5,22,27,0,4,4,5,2,15,5,22.9695788,120.2656955
20181109,67000,67000270,仁義里,住宅,50,2,3,7,10,2,1,3,6,2,30,7,120.2656955,22.9695788
20181115,67000,67000270,仁義里,住宅,50,2,3,6,9,0,2,2,4,1,22,6,120.2656955,22.9695788
20181123,67000,67000270,仁義里,住宅,50,1,1,4,5,0,1,1,2,1,20,5,120.2656955,22.9695788
20181129,67000,67000270,仁義里,住宅,75,3,4,12,16,0,3,3,4,1,19,5,120.2656955,22.9695788
20181207,67000,67000270,仁義里,住宅,50,1,0,3,3,0,1,1,2,1,33,8,120.2656955,22.9695788
20181207,67000,67000270,仁義里,住宅,75,1,3,10,13,0,1,1,1,1,8,3,120.2656955,22.9695788
20181212,67000,67000270,仁義里,住宅,75,2,9,34,43,0,4,4,5,2,9,3,109.8379838,40.66694849
20181220,67000,67000270,仁義里,住宅,51,0,1,7,8,0,0,0,0,0,0,0,120.2656955,22.9695788
20181221,67000,67000270,仁義里,住宅,51,2,0,19,19,0,2,2,4,1,11,4,120.2656955,22.9695788
20181221,67000,67000270,仁義里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.2656955,22.9695788
20180104,67000,67000270,仁德里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,22.9657583,120.2455033
20180116,67000,67000270,仁德里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,22.9657583,120.2455033
20180201,67000,67000270,仁德里,住宅,50,1,3,25,28,0,1,1,2,1,4,2,22.9657583,120.2455033
20180213,67000,67000270,仁德里,住宅,50,3,0,28,28,0,9,9,18,3,32,8,22.9657583,120.2455033
20180221,67000,67000270,仁德里,住宅,50,1,6,13,19,0,2,2,4,1,11,4,22.9657583,120.2455033
20180223,67000,67000270,仁德里,學校,100,1,1,28,29,0,2,2,2,1,7,3,22.9657583,120.2455033
20180308,67000,67000270,仁德里,住宅,50,1,1,7,8,0,2,2,4,1,25,6,22.9657583,120.2455033
20180316,67000,67000270,仁德里,住宅,50,3,5,11,16,0,4,4,8,2,25,6,22.9657583,120.2455033
20180321,67000,67000270,仁德里,地區,60,0,0,6,6,0,0,0,0,0,0,0,22.9657583,120.2455033
20180329,67000,67000270,仁德里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,22.9657583,120.2455033
20180419,67000,67000270,仁德里,住宅,75,3,1,8,9,0,3,3,4,1,33,8,22.9657583,120.2455033
20180426,67000,67000270,仁德里,住宅,50,4,0,25,25,0,7,7,14,3,28,7,22.9657583,120.2455033
20180508,67000,67000270,仁德里,住宅,50,1,0,29,29,0,2,2,4,1,7,3,22.9657583,120.2455033
20180515,67000,67000270,仁德里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,22.9657583,120.2455033
20180525,67000,67000270,仁德里,住宅,50,1,1,10,11,0,2,2,4,1,18,5,22.9657583,120.2455033
20180802,67000,67000270,仁德里,住宅,75,4,1,25,26,0,5,5,7,2,19,5,22.9657583,120.2455033
20180806,67000,67000270,仁德里,住宅,50,3,2,14,16,0,4,4,8,2,25,6,22.9657583,120.2455033
20181017,67000,67000270,仁德里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,22.9657583,120.2455033
20181025,67000,67000270,仁德里,住宅,75,1,5,6,11,0,2,2,3,1,18,5,22.9657583,120.2455033
20181026,67000,67000270,仁德里,住宅,14,0,0,7,7,0,0,0,0,0,0,0,22.9657583,120.2455033
20181030,67000,67000270,仁德里,住宅,50,2,0,9,9,0,2,2,4,1,22,6,120.2455033,22.9657583
20181101,67000,67000270,仁德里,住宅,75,2,7,12,19,1,1,2,3,1,11,4,120.2455033,22.9657583
20181109,67000,67000270,仁德里,住宅,50,2,1,3,4,0,2,2,4,1,50,9,120.2455033,22.9657583
20181115,67000,67000270,仁德里,住宅,50,2,2,2,4,1,1,2,4,1,50,9,120.2455033,22.9657583
20181122,67000,67000270,仁德里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.2455033,22.9657583
20181129,67000,67000270,仁德里,住宅,75,1,8,10,18,1,0,1,1,1,6,3,120.2455033,22.9657583
20181206,67000,67000270,仁德里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2455033,22.9657583
20181206,67000,67000270,仁德里,住宅,75,2,2,3,5,0,2,2,3,1,40,8,120.2455033,22.9657583
20181213,67000,67000270,仁德里,住宅,75,5,2,19,21,0,6,6,8,2,29,7,121.4766188,31.24240266
20181218,67000,67000270,仁德里,住宅,53,0,0,7,7,0,0,0,0,0,0,0,120.2455033,22.9657583
20181220,67000,67000270,仁德里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.2455033,22.9657583
