日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器數戶內,調查容器數戶外,陽性容器數戶內,陽性容器數戶外,布氏指數,布氏級數,容器指數,容器級數
20150720,67000,67000310,復國里,住宅,50,1,4,33,0,1,2,1,3,2
20150721,67000,67000310,復國里,住宅,50,5,4,31,0,5,10,3,14,4
20150817,67000,67000310,復國里,住宅,50,0,10,1,0,0,0,0,0,0
20150907,67000,67000310,復國里,住宅,50,0,11,3,0,0,0,0,0,0
20150907,67000,67000310,復國里,住宅,50,0,1,10,0,0,0,0,0,0
20150912,67000,67000310,復國里,住宅,50,2,5,28,1,10,22,4,33,8
20150921,67000,67000310,復國里,住宅,23,0,0,0,0,0,0,0,0,0
20151023,67000,67000310,復國里,住宅,128,0,0,1,0,0,0,0,0,0
20151024,67000,67000310,復國里,住宅,91,1,14,23,1,0,1,1,3,2
20151027,67000,67000310,復國里,住宅,78,2,18,19,1,2,4,1,8,3
20151029,67000,67000310,復國里,住宅,7,1,0,0,1,0,14,3,0,0
20150317,67000,67000310,復華里,住宅,50,0,0,47,0,0,0,0,0,0
20150415,67000,67000310,復華里,住宅,50,1,7,29,0,1,2,1,3,2
20150428,67000,67000310,復華里,住宅,50,0,2,26,0,0,0,0,0,0
20150511,67000,67000310,復華里,住宅,50,2,4,18,0,2,4,1,9,3
20150514,67000,67000310,復華里,住宅,50,0,0,16,0,0,0,0,0,0
20150603,67000,67000310,復華里,住宅,50,3,2,28,0,3,6,2,10,4
20150629,67000,67000310,復華里,住宅,50,2,7,19,0,2,4,1,8,3
20150724,67000,67000310,復華里,住宅,100,8,4,59,0,9,9,2,14,4
20150815,67000,67000310,復華里,住宅,50,1,18,7,0,3,6,2,12,4
20150824,67000,67000310,復華里,住宅,50,0,0,9,0,0,0,0,0,0
20150825,67000,67000310,復華里,住宅,50,0,0,12,0,0,0,0,0,0
20150907,67000,67000310,復華里,住宅,50,0,0,0,0,0,0,0,0,0
20151007,67000,67000310,復華里,住宅,41,0,18,4,0,0,0,0,0,0
20151016,67000,67000310,復華里,住宅,268,5,68,42,0,5,2,1,5,2
20151016,67000,67000310,復華里,住宅,162,2,37,23,0,2,1,1,3,2
20151020,67000,67000310,復華里,住宅,15,0,1,1,0,0,0,0,0,0
20151023,67000,67000310,復華里,住宅,201,0,29,28,0,0,0,0,0,0
20150121,67000,67000320,復興里,住宅,50,0,5,9,0,0,0,0,0,0
20150306,67000,67000320,復興里,住宅,50,2,3,22,0,2,4,1,8,3
20150310,67000,67000310,復興里,住宅,52,0,0,5,0,0,0,0,0,0
20150313,67000,67000310,復興里,住宅,50,4,12,9,2,2,8,2,19,5
20150330,67000,67000310,復興里,住宅,50,0,1,15,0,0,0,0,0,0
20150415,67000,67000320,復興里,住宅,50,1,1,12,0,1,2,1,8,3
20150422,67000,67000310,復興里,住宅,50,2,5,25,0,2,4,1,7,3
20150511,67000,67000320,復興里,住宅,50,1,0,12,0,1,2,1,8,3
20150526,67000,67000310,復興里,住宅,50,2,4,59,0,6,12,3,10,4
20150601,67000,67000320,復興里,住宅,50,2,4,31,0,7,14,3,20,5
20150610,67000,67000320,復興里,住宅,50,1,4,12,0,2,4,1,13,4
20150612,67000,67000310,復興里,住宅,75,9,6,31,1,9,13,3,27,6
20150713,67000,67000320,復興里,住宅,50,0,0,5,0,0,0,0,0,0
20150810,67000,67000310,復興里,住宅,60,1,4,17,0,2,3,1,10,4
20150303,67000,67000370,普濟里,住宅,50,0,5,8,0,0,0,0,0,0
20150320,67000,67000370,普濟里,住宅,50,0,3,9,0,0,0,0,0,0
20150401,67000,67000370,普濟里,住宅,50,2,3,8,0,2,4,1,18,5
20150417,67000,67000370,普濟里,住宅,50,1,1,12,0,1,2,1,8,3
20150427,67000,67000370,普濟里,住宅,50,0,4,9,0,0,0,0,0,0
20150528,67000,67000370,普濟里,住宅,50,2,4,13,0,2,4,1,12,4
20150605,67000,67000370,普濟里,住宅,50,3,5,15,1,2,6,2,15,5
20150625,67000,67000370,普濟里,住宅,50,1,4,18,0,2,4,1,9,3
20150729,67000,67000370,普濟里,住宅,50,4,3,8,1,4,10,3,45,9
20150731,67000,67000370,普濟里,住宅,28,1,5,4,0,3,11,3,33,8
20150804,67000,67000370,普濟里,住宅,50,4,6,14,1,3,8,2,20,5
20151006,67000,67000370,普濟里,住宅,200,0,0,8,0,0,0,0,0,0
20151018,67000,67000370,普濟里,住宅,154,0,15,41,0,0,0,0,0,0
20150303,67000,67000100,渡頭里,住宅,52,1,7,18,0,1,2,1,4,2
20150407,67000,67000100,渡頭里,住宅,52,1,3,14,0,1,2,1,6,3
20150706,67000,67000100,渡頭里,住宅,52,1,6,21,0,1,2,1,4,2
20150727,67000,67000100,渡頭里,住宅,50,1,0,3,0,1,2,1,33,8
20150810,67000,67000100,渡頭里,住宅,62,0,5,21,0,0,0,0,0,0
20150224,67000,67000210,港口里,住宅,50,0,0,7,0,0,0,0,0,0
20150416,67000,67000210,港口里,住宅,50,0,0,16,0,0,0,0,0,0
20150607,67000,67000210,港口里,住宅,50,0,0,3,0,0,0,0,0,0
20150715,67000,67000210,港口里,住宅,50,0,0,10,0,0,0,0,0,0
20150717,67000,67000210,港口里,住宅,50,0,0,3,0,0,0,0,0,0
20150802,67000,67000210,港口里,住宅,232,12,0,136,0,12,5,2,9,3
20150805,67000,67000210,港口里,住宅,45,4,0,46,0,4,9,2,9,3
20150821,67000,67000210,港口里,住宅,43,1,0,34,0,3,7,2,9,3
20150825,67000,67000210,港口里,住宅,26,0,0,22,0,0,0,0,0,0
20150909,67000,67000210,港口里,住宅,30,0,0,13,0,0,0,0,0,0
20150910,67000,67000210,港口里,住宅,35,0,0,1,0,0,0,0,0,0
20150923,67000,67000210,港口里,住宅,16,0,0,0,0,0,0,0,0,0
20150927,67000,67000210,港口里,住宅,11,0,0,0,0,0,0,0,0,0
20151005,67000,67000210,港口里,住宅,27,0,0,10,0,0,0,0,0,0
20150304,67000,67000360,港仔里,住宅,50,0,3,5,0,0,0,0,0,0
20150311,67000,67000360,港仔里,住宅,50,0,5,6,0,0,0,0,0,0
20150314,67000,67000360,港仔里,住宅,50,1,0,14,0,1,2,1,7,3
20150331,67000,67000360,港仔里,住宅,50,0,1,8,0,0,0,0,0,0
20150415,67000,67000360,港仔里,住宅,50,1,0,11,0,2,4,1,18,5
20150424,67000,67000360,港仔里,住宅,50,0,1,9,0,0,0,0,0,0
20150429,67000,67000360,港仔里,住宅,50,0,1,8,0,0,0,0,0,0
20150513,67000,67000360,港仔里,住宅,50,2,0,10,0,2,4,1,20,5
20150529,67000,67000360,港仔里,住宅,50,1,4,7,1,0,2,1,9,3
20150611,67000,67000360,港仔里,住宅,50,1,2,5,0,1,2,1,14,4
20150617,67000,67000360,港仔里,住宅,50,0,0,4,0,0,0,0,0,0
20150622,67000,67000360,港仔里,住宅,50,2,2,8,0,2,4,1,20,5
20150702,67000,67000360,港仔里,住宅,50,1,7,4,1,0,2,1,9,3
20150831,67000,67000360,港仔里,住宅,41,0,4,8,0,0,0,0,0,0
20150924,67000,67000360,港仔里,住宅,50,1,4,4,0,1,2,1,13,4
20151005,67000,67000360,港仔里,住宅,50,1,2,6,1,0,2,1,13,4
20151008,67000,67000360,港仔里,住宅,163,2,20,24,0,2,1,1,5,2
20151009,67000,67000360,港仔里,住宅,257,6,76,109,2,4,2,1,3,2
20150204,67000,67000070,港尾里,住宅,50,1,6,16,0,2,4,1,9,3
20150315,67000,67000210,港尾里,住宅,50,0,0,11,0,0,0,0,0,0
20150612,67000,67000070,港尾里,住宅,66,4,0,17,0,4,6,2,24,6
20150802,67000,67000210,港尾里,住宅,236,2,0,83,0,2,1,1,2,1
20150824,67000,67000070,港尾里,住宅,40,3,0,33,0,3,8,2,9,3
20150908,67000,67000070,港尾里,住宅,57,5,0,45,0,5,9,2,11,4
20150921,67000,67000210,港尾里,住宅,8,0,0,0,0,0,0,0,0,0
20150209,67000,67000140,港東里,住宅,50,0,0,3,0,0,0,0,0,0
20150212,67000,67000140,港東里,住宅,50,0,0,1,0,0,0,0,0,0
20150806,67000,67000140,港東里,住宅,60,2,0,20,0,2,3,1,10,4
20150817,67000,67000140,港東里,住宅,50,2,1,22,0,2,4,1,9,3
20150901,67000,67000140,港東里,住宅,53,2,7,36,0,2,4,1,5,2
20150910,67000,67000140,港東里,住宅,55,3,0,40,0,8,15,3,20,5
20150912,67000,67000140,港東里,住宅,63,5,0,37,0,5,8,2,14,4
20150211,67000,67000210,港南里,住宅,50,0,0,8,0,0,0,0,0,0
20150422,67000,67000210,港南里,住宅,50,0,0,2,0,0,0,0,0,0
20150510,67000,67000210,港南里,住宅,50,0,0,5,0,0,0,0,0,0
20150802,67000,67000210,港南里,住宅,357,1,0,54,0,3,1,1,6,3
20150824,67000,67000210,港南里,住宅,15,2,0,33,0,2,13,3,6,3
20150826,67000,67000210,港南里,住宅,36,2,0,18,0,3,8,2,17,5
20150902,67000,67000210,港南里,住宅,12,0,0,25,0,0,0,0,0,0
20150905,67000,67000210,港南里,住宅,16,0,0,1,0,0,0,0,0,0
20150911,67000,67000210,港南里,住宅,8,0,0,6,0,0,0,0,0,0
20150927,67000,67000210,港南里,住宅,21,0,0,6,0,0,0,0,0,0
20151015,67000,67000210,港南里,住宅,16,0,0,4,0,0,0,0,0,0
20150402,67000,67000200,港墘里,住宅,50,0,0,5,0,0,0,0,0,0
20150410,67000,67000200,港墘里,住宅,50,0,0,1,0,0,0,0,0,0
20150702,67000,67000200,港墘里,住宅,50,0,0,1,0,0,0,0,0,0
20150708,67000,67000200,港墘里,住宅,50,0,0,5,0,0,0,0,0,0
20150807,67000,67000200,港墘里,住宅,50,0,0,3,0,0,0,0,0,0
20150914,67000,67000200,港墘里,住宅,50,0,16,34,0,0,0,0,0,0
20150921,67000,67000200,港墘里,住宅,50,0,0,4,0,0,0,0,0,0
20150106,67000,67000100,湖山里,住宅,50,0,0,12,0,0,0,0,0,0
20150113,67000,67000100,湖山里,住宅,50,1,0,16,0,1,2,1,6,3
20150212,67000,67000100,湖山里,住宅,52,0,4,18,0,0,0,0,0,0
20150421,67000,67000100,湖山里,住宅,52,0,3,13,0,0,0,0,0,0
20150513,67000,67000100,湖山里,住宅,52,1,3,18,0,1,2,1,5,2
20150711,67000,67000100,湖山里,住宅,50,1,0,7,0,1,2,1,14,4
20150815,67000,67000100,湖山里,住宅,62,0,0,11,0,0,0,0,0,0
20150107,67000,67000090,菁埔里,住宅,50,0,0,4,0,0,0,0,0,0
20150309,67000,67000090,菁埔里,住宅,50,0,0,6,0,0,0,0,0,0
20150613,67000,67000090,菁埔里,住宅,50,0,10,3,0,0,0,0,0,0
20150805,67000,67000090,菁埔里,住宅,50,0,0,4,0,0,0,0,0,0
20150912,67000,67000090,菁埔里,住宅,80,1,0,28,0,1,1,1,4,2
20150318,67000,67000050,菁豊里,住宅,50,0,0,11,0,0,0,0,0,0
20150512,67000,67000050,菁豊里,住宅,50,0,0,9,0,0,0,0,0,0
20150617,67000,67000050,菁豊里,住宅,50,0,0,10,0,0,0,0,0,0
20150819,67000,67000050,菁豊里,住宅,53,1,0,17,0,1,2,1,6,3
20150818,67000,67000050,菁寮里,住宅,50,0,0,7,0,0,0,0,0,0
20150206,67000,67000360,華平里,住宅,50,0,2,16,0,0,0,0,0,0
20150306,67000,67000360,華平里,住宅,50,0,0,8,0,0,0,0,0,0
20150326,67000,67000360,華平里,住宅,50,0,1,6,0,0,0,0,0,0
20150408,67000,67000360,華平里,住宅,50,0,3,4,0,0,0,0,0,0
20150420,67000,67000360,華平里,住宅,50,0,1,6,0,0,0,0,0,0
20150430,67000,67000360,華平里,住宅,50,0,1,7,0,0,0,0,0,0
20150507,67000,67000360,華平里,住宅,50,0,2,10,0,0,0,0,0,0
20150520,67000,67000360,華平里,住宅,50,2,2,7,0,2,4,1,22,6
20150604,67000,67000360,華平里,住宅,50,3,0,12,0,3,6,2,25,6
20150616,67000,67000360,華平里,住宅,50,0,0,8,0,0,0,0,0,0
20150629,67000,67000360,華平里,住宅,50,0,2,6,0,0,0,0,0,0
20150711,67000,67000360,華平里,住宅,50,0,0,9,0,0,0,0,0,0
20150729,67000,67000360,華平里,住宅,50,2,2,7,0,2,4,1,22,6
20150807,67000,67000360,華平里,住宅,50,0,2,11,0,0,0,0,0,0
20150812,67000,67000360,華平里,住宅,22,1,7,21,0,1,5,2,4,2
20150814,67000,67000360,華平里,住宅,50,0,0,6,0,0,0,0,0,0
20150908,67000,67000360,華平里,住宅,50,0,0,8,0,0,0,0,0,0
20150909,67000,67000360,華平里,住宅,50,0,0,0,0,0,0,0,0,0
20150916,67000,67000360,華平里,住宅,275,0,47,18,0,0,0,0,0,0
20151016,67000,67000360,華平里,住宅,163,0,20,17,0,0,0,0,0,0
20151016,67000,67000360,華平里,住宅,119,0,20,17,0,0,0,0,0,0
20151025,67000,67000360,華平里,住宅,33,1,7,42,1,0,3,1,2,1
20150303,67000,67000340,華興里,住宅,50,0,2,7,0,0,0,0,0,0
20150313,67000,67000340,華興里,住宅,50,1,4,10,0,3,6,2,21,6
20150323,67000,67000340,華興里,住宅,50,1,1,5,0,1,2,1,17,5
20150417,67000,67000340,華興里,住宅,50,0,2,7,0,0,0,0,0,0
20150717,67000,67000340,華興里,住宅,50,1,13,19,0,1,2,1,3,2
20150801,67000,67000340,華興里,住宅,50,1,9,31,0,2,4,1,5,2
20151013,67000,67000340,華興里,住宅,357,0,26,19,0,0,0,0,0,0
20150713,67000,67000030,詔安里,住宅,50,0,0,4,0,0,0,0,0,0
20150713,67000,67000030,詔安里,住宅,50,0,0,1,0,0,0,0,0,0
20150209,67000,67000080,賀建里,住宅,50,0,1,0,0,0,0,0,0,0
20150610,67000,67000080,賀建里,住宅,50,0,0,3,0,0,0,0,0,0
20150828,67000,67000080,賀建里,住宅,56,0,0,17,0,3,5,2,18,5
20150829,67000,67000080,賀建里,住宅,51,1,0,21,0,2,4,1,10,4
20150830,67000,67000080,賀建里,住宅,71,0,0,25,0,0,0,0,0,0
20150831,67000,67000080,賀建里,住宅,43,0,0,32,0,0,0,0,0,0
20150112,67000,67000280,辜厝里,住宅,57,0,2,7,0,0,0,0,0,0
20150120,67000,67000280,辜厝里,住宅,59,0,0,2,0,0,0,0,0,0
20150416,67000,67000280,辜厝里,住宅,55,3,0,11,0,8,15,3,73,9
20150424,67000,67000280,辜厝里,住宅,52,1,3,12,0,1,2,1,7,3
20150801,67000,67000280,辜厝里,住宅,1100,3,0,37,0,3,0,1,8,3
20150920,67000,67000280,辜厝里,住宅,53,0,0,0,0,0,0,0,0,0
20150304,67000,67000370,進學里,住宅,50,0,3,10,0,0,0,0,0,0
20150319,67000,67000370,進學里,住宅,50,0,2,14,0,0,0,0,0,0
20150410,67000,67000370,進學里,住宅,50,0,4,13,0,0,0,0,0,0
20150507,67000,67000370,進學里,住宅,50,2,3,12,0,2,4,1,13,4
20150519,67000,67000370,進學里,住宅,50,1,3,18,0,2,4,1,10,4
20150602,67000,67000370,進學里,住宅,50,3,17,13,0,3,6,2,10,4
20150624,67000,67000370,進學里,住宅,50,1,1,14,0,1,2,1,7,3
20151025,67000,67000370,進學里,住宅,253,5,48,77,1,6,3,1,6,3
20150127,67000,67000370,開山里,住宅,50,1,3,11,0,1,2,1,7,3
20150205,67000,67000370,開山里,住宅,51,1,7,8,0,1,2,1,7,3
20150314,67000,67000370,開山里,住宅,50,1,0,10,0,1,2,1,10,4
20150316,67000,67000370,開山里,住宅,51,1,3,11,0,1,2,1,7,3
20150330,67000,67000370,開山里,住宅,50,1,1,10,0,1,2,1,9,3
20150417,67000,67000370,開山里,住宅,50,0,3,8,0,0,0,0,0,0
20150508,67000,67000370,開山里,住宅,50,2,1,13,0,3,6,2,21,6
20150518,67000,67000370,開山里,住宅,75,7,5,23,0,7,9,2,25,6
20150603,67000,67000370,開山里,住宅,50,5,9,19,3,7,20,4,36,8
20150605,67000,67000370,開山里,住宅,50,3,9,3,4,0,8,2,33,8
20151012,67000,67000370,開山里,住宅,220,1,16,8,1,0,0,1,4,2
20150204,67000,67000340,開元里,住宅,50,0,1,27,0,0,0,0,0,0
20150313,67000,67000340,開元里,住宅,75,0,9,6,0,0,0,0,0,0
20150327,67000,67000340,開元里,住宅,50,0,1,11,0,0,0,0,0,0
20150413,67000,67000340,開元里,住宅,50,0,1,8,0,0,0,0,0,0
20150515,67000,67000340,開元里,住宅,75,3,6,8,1,2,4,1,21,6
20150601,67000,67000340,開元里,住宅,50,1,7,22,0,1,2,1,3,2
20150727,67000,67000340,開元里,住宅,50,6,12,20,2,6,16,3,25,6
20150728,67000,67000340,開元里,住宅,50,4,9,10,2,2,8,2,21,6
20150818,67000,67000340,開元里,住宅,40,0,0,0,0,0,0,0,0,0
20150819,67000,67000340,開元里,住宅,166,1,6,30,0,2,1,1,6,3
20151011,67000,67000340,開元里,住宅,198,0,52,15,0,0,0,0,0,0
20151024,67000,67000340,開元里,住宅,213,1,13,16,0,1,0,1,3,2
20150204,67000,67000080,開化里,住宅,50,0,2,0,0,0,0,0,0,0
20150320,67000,67000080,開化里,住宅,50,0,0,3,0,0,0,0,0,0
20150810,67000,67000080,開化里,住宅,56,0,0,16,0,0,0,0,0,0
20150825,67000,67000080,開化里,住宅,111,1,0,30,0,1,1,1,3,2
20150911,67000,67000080,開化里,住宅,50,0,0,32,0,0,0,0,0,0
20150316,67000,67000330,開南里,住宅,50,0,11,23,0,0,0,0,0,0
20150316,67000,67000330,開南里,住宅,50,1,4,11,0,1,2,1,7,3
20150330,67000,67000330,開南里,住宅,50,4,2,12,0,4,8,2,29,7
20150402,67000,67000330,開南里,住宅,50,0,3,7,0,0,0,0,0,0
20150526,67000,67000330,開南里,住宅,50,1,2,19,0,3,6,2,14,4
20150526,67000,67000330,開南里,住宅,50,7,7,27,0,9,18,3,26,6
20150611,67000,67000330,開南里,住宅,50,3,8,26,0,3,6,2,9,3
20150611,67000,67000330,開南里,住宅,50,4,4,22,0,5,10,3,19,5
20150615,67000,67000330,開南里,住宅,50,1,5,19,0,2,4,1,8,3
20150615,67000,67000330,開南里,住宅,50,2,3,8,0,2,4,1,18,5
20150806,67000,67000330,開南里,住宅,50,3,8,17,1,2,6,2,12,4
20150807,67000,67000330,開南里,住宅,34,4,3,17,0,4,12,3,20,5
20150810,67000,67000330,開南里,住宅,81,0,14,31,0,0,0,0,0,0
20150811,67000,67000330,開南里,住宅,50,1,6,4,1,0,2,1,10,4
20150811,67000,67000330,開南里,住宅,50,1,4,4,1,1,4,1,25,6
20150815,67000,67000330,開南里,住宅,6,0,1,0,0,0,0,0,0,0
20150825,67000,67000330,開南里,住宅,69,3,5,18,1,2,4,1,13,4
20150903,67000,67000330,開南里,住宅,22,2,24,10,0,2,9,2,6,3
20150908,67000,67000330,開南里,住宅,322,2,9,23,0,2,1,1,6,3
20150922,67000,67000330,開南里,住宅,50,0,6,5,1,1,4,1,18,5
20151025,67000,67000330,開南里,住宅,35,1,8,2,1,0,3,1,10,4
20150108,67000,67000100,隆本里,住宅,50,0,0,16,0,0,0,0,0,0
20150112,67000,67000100,隆本里,住宅,50,0,0,6,0,0,0,0,0,0
20150209,67000,67000100,隆本里,住宅,55,1,2,18,0,1,2,1,5,2
20150317,67000,67000100,隆本里,住宅,53,1,4,18,0,1,2,1,5,2
20150409,67000,67000100,隆本里,住宅,53,1,5,19,0,1,2,1,4,2
20150411,67000,67000100,隆本里,住宅,51,0,0,4,0,0,0,0,0,0
20150715,67000,67000100,隆本里,住宅,52,0,6,15,0,0,0,0,0,0
20150728,67000,67000100,隆本里,住宅,105,4,0,17,0,4,4,1,24,6
20150811,67000,67000100,隆本里,住宅,108,0,5,26,0,0,0,0,0,0
20150915,67000,67000100,隆本里,住宅,60,0,0,10,0,0,0,0,0,0
20150925,67000,67000100,隆本里,住宅,59,0,0,5,0,0,0,0,0,0
20150114,67000,67000100,隆田里,住宅,50,0,0,21,0,0,0,0,0,0
20150206,67000,67000100,隆田里,住宅,55,1,5,19,0,1,2,1,4,2
20150509,67000,67000100,隆田里,住宅,50,0,0,6,0,0,0,0,0,0
20150717,67000,67000100,隆田里,住宅,52,1,6,21,0,1,2,1,4,2
20150802,67000,67000100,隆田里,住宅,100,4,7,61,0,4,4,1,6,3
20150413,67000,67000020,飯店里,住宅,50,0,0,6,0,0,0,0,0,0
20150327,67000,67000350,塭南里,住宅,50,2,2,15,0,2,4,1,12,4
20150401,67000,67000350,塭南里,住宅,103,3,8,22,0,3,3,1,10,4
20150622,67000,67000350,塭南里,住宅,50,3,3,13,0,3,6,2,19,5
20150712,67000,67000350,塭南里,住宅,50,2,0,25,0,2,4,1,8,3
20150411,67000,67000280,媽廟里,住宅,73,0,0,10,0,0,0,0,0,0
20150515,67000,67000280,媽廟里,住宅,50,0,0,5,0,0,0,0,0,0
20150801,67000,67000280,媽廟里,住宅,600,14,3,132,3,51,9,2,40,8
20150802,67000,67000280,媽廟里,住宅,300,0,0,38,0,0,0,0,0,0
20150812,67000,67000280,媽廟里,住宅,50,0,0,6,0,0,0,0,0,0
20150829,67000,67000280,媽廟里,住宅,15,0,0,0,0,0,0,0,0,0
20150309,67000,67000170,慈安里,住宅,50,0,0,1,0,0,0,0,0,0
20150314,67000,67000170,慈安里,住宅,50,0,0,14,0,0,0,0,0,0
20150407,67000,67000170,慈安里,住宅,50,0,0,4,0,0,0,0,0,0
20150608,67000,67000170,慈安里,住宅,50,0,0,6,0,0,0,0,0,0
20150806,67000,67000170,慈安里,住宅,200,0,0,15,0,0,0,0,0,0
20150818,67000,67000170,慈安里,住宅,51,0,0,32,0,0,0,0,0,0
20150828,67000,67000170,慈安里,住宅,50,1,0,35,0,7,14,3,20,5
20150908,67000,67000170,慈安里,住宅,53,0,0,8,0,0,0,0,0,0
20150915,67000,67000170,慈安里,住宅,50,1,0,25,0,3,6,2,12,4
20150922,67000,67000170,慈安里,住宅,50,0,0,2,0,0,0,0,0,0
20151007,67000,67000170,慈安里,住宅,50,0,0,6,0,0,0,0,0,0
20151013,67000,67000170,慈安里,住宅,60,0,0,0,0,0,0,0,0,0
20150203,67000,67000130,慈福里,住宅,51,0,0,22,0,0,0,0,0,0
20150602,67000,67000130,慈福里,住宅,50,2,0,60,0,2,4,1,3,2
20150610,67000,67000130,慈福里,住宅,50,1,0,7,0,1,2,1,14,4
20150105,67000,67000010,新北里,住宅,50,0,3,34,0,0,0,0,0,0
20150903,67000,67000010,新北里,住宅,50,1,19,26,0,1,2,1,2,1
20150905,67000,67000010,新北里,住宅,50,1,5,10,0,1,2,1,7,3
20150918,67000,67000010,新北里,住宅,55,0,3,2,0,0,0,0,0,0
20150110,67000,67000200,新市里,住宅,50,0,0,0,0,0,0,0,0,0
20150609,67000,67000200,新市里,住宅,50,0,0,0,0,0,0,0,0,0
20150810,67000,67000200,新市里,住宅,50,0,1,6,0,0,0,0,0,0
20150911,67000,67000200,新市里,住宅,30,2,15,17,1,1,7,2,6,3
20150921,67000,67000200,新市里,住宅,50,0,2,21,0,0,0,0,0,0
20150216,67000,67000330,新生里,住宅,50,0,0,14,0,0,0,0,0,0
20150305,67000,67000330,新生里,住宅,50,0,10,16,0,0,0,0,0,0
20150305,67000,67000330,新生里,住宅,50,1,5,12,0,1,2,1,6,3
20150416,67000,67000330,新生里,住宅,50,1,6,16,0,1,2,1,5,2
20150416,67000,67000330,新生里,住宅,50,0,3,12,0,0,0,0,0,0
20150424,67000,67000330,新生里,住宅,50,1,6,25,0,1,2,1,3,2
20150611,67000,67000330,新生里,住宅,50,3,6,22,0,4,8,2,14,4
20150629,67000,67000330,新生里,住宅,80,3,7,16,0,3,4,1,13,4
20150803,67000,67000330,新生里,住宅,50,1,7,13,0,1,2,1,5,2
20150828,67000,67000330,新生里,住宅,22,0,4,23,0,0,0,0,0,0
20150415,67000,67000270,新田里,住宅,50,1,0,12,0,1,2,1,8,3
20150520,67000,67000270,新田里,住宅,50,0,0,25,0,0,0,0,0,0
20150613,67000,67000270,新田里,住宅,50,0,0,4,0,0,0,0,0,0
20150711,67000,67000270,新田里,住宅,50,0,0,2,0,0,0,0,0,0
20150813,67000,67000270,新田里,住宅,50,0,1,19,0,0,0,0,0,0
20150816,67000,67000270,新田里,住宅,28,0,6,4,0,0,0,0,0,0
20150820,67000,67000270,新田里,住宅,41,0,0,5,0,0,0,0,0,0
20150909,67000,67000270,新田里,住宅,3,0,0,4,0,0,0,0,0,0
20151005,67000,67000270,新田里,住宅,13,0,0,0,0,0,0,0,0,0
20151008,67000,67000270,新田里,住宅,30,0,0,0,0,0,0,0,0,0
20150122,67000,67000210,新吉里,住宅,50,0,0,4,0,0,0,0,0,0
20150318,67000,67000210,新吉里,住宅,50,0,0,3,0,0,0,0,0,0
20150521,67000,67000210,新吉里,住宅,50,0,0,11,0,0,0,0,0,0
20150701,67000,67000210,新吉里,住宅,50,0,0,2,0,0,0,0,0,0
20150802,67000,67000210,新吉里,住宅,219,10,0,105,0,10,5,2,10,4
20150818,67000,67000210,新吉里,住宅,8,1,0,31,0,1,13,3,3,2
20150819,67000,67000210,新吉里,住宅,37,0,0,26,0,0,0,0,0,0
20150915,67000,67000210,新吉里,住宅,16,0,0,1,0,0,0,0,0,0
20150918,67000,67000210,新吉里,住宅,28,1,0,8,0,1,4,1,13,4
20150925,67000,67000210,新吉里,住宅,30,0,0,1,0,0,0,0,0,0
20151019,67000,67000210,新吉里,住宅,7,0,0,4,0,0,0,0,0,0
20151024,67000,67000210,新吉里,住宅,26,0,10,16,0,0,0,0,0,0
20150116,67000,67000200,新和里,住宅,50,0,0,1,0,0,0,0,0,0
20150214,67000,67000200,新和里,住宅,50,0,0,6,0,0,0,0,0,0
20150316,67000,67000200,新和里,住宅,50,0,0,12,0,0,0,0,0,0
20150317,67000,67000200,新和里,住宅,50,0,0,8,0,0,0,0,0,0
20150324,67000,67000200,新和里,住宅,50,0,0,0,0,0,0,0,0,0
20150612,67000,67000200,新和里,住宅,50,0,0,5,0,0,0,0,0,0
20150615,67000,67000200,新和里,住宅,50,0,0,7,0,0,0,0,0,0
20150912,67000,67000200,新和里,住宅,112,1,0,20,0,2,2,1,10,4
20150914,67000,67000200,新和里,住宅,50,0,4,3,0,0,0,0,0,0
20150317,67000,67000330,新昌里,住宅,50,0,10,16,0,0,0,0,0,0
20150317,67000,67000330,新昌里,住宅,50,0,4,24,0,0,0,0,0,0
20150326,67000,67000330,新昌里,住宅,50,0,0,17,0,0,0,0,0,0
20150401,67000,67000330,新昌里,住宅,50,2,10,21,0,2,4,1,6,3
20150401,67000,67000330,新昌里,住宅,50,0,5,9,0,0,0,0,0,0
20150402,67000,67000330,新昌里,住宅,50,1,6,17,1,0,2,1,4,2
20150410,67000,67000330,新昌里,住宅,81,0,12,20,0,0,0,0,0,0
20150512,67000,67000330,新昌里,住宅,50,2,12,16,1,1,4,1,7,3
20150512,67000,67000330,新昌里,住宅,50,1,16,27,0,2,4,1,5,2
20150609,67000,67000330,新昌里,住宅,50,2,9,24,0,3,6,2,9,3
20150609,67000,67000330,新昌里,住宅,50,1,8,11,0,1,2,1,5,2
20150817,67000,67000330,新昌里,住宅,8,0,1,3,0,0,0,0,0,0
20150819,67000,67000330,新昌里,住宅,50,1,8,9,0,1,2,1,6,3
20150822,67000,67000330,新昌里,住宅,39,0,5,13,0,0,0,0,0,0
20150825,67000,67000330,新昌里,住宅,28,0,11,8,0,0,0,0,0,0
20150903,67000,67000330,新昌里,住宅,36,0,8,8,0,0,0,0,0,0
20150908,67000,67000330,新昌里,住宅,14,4,6,9,1,3,29,4,27,6
20150912,67000,67000330,新昌里,住宅,317,4,25,22,1,3,1,1,9,3
